game_id,team,season,win,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
S25G01N57,부산KT,2014-2015,0,-1.3007751813898325,-1.0343107540887782,0.04369038886692431,-1.1613200913663504,-1.4246591274841447,0.45054892245551614,0.9573918369551306,1.051118903397287,-2.6276809438412827,-1.2081448647864235,-0.1475863952758879,-0.6399842431233954,0.31837380945969784,-0.1874941989222599
S25G01N64,부산KT,2014-2015,1,0.3371493480501549,-1.251978440733181,0.026894791041258793,0.23781561460012315,-1.6277710674146482,-0.9156633232013351,0.6862162966545678,0.000657318076606423,1.5143549010516368,-0.9595406896963098,-1.1654135268618773,-1.527761497453941,0.3887436699037765,0.07187080137628991
S25G01N68,부산KT,2014-2015,0,-1.1298323120982525,1.3703850702540843,0.06664009934373807,1.0980893440132014,-1.0502672966026416,-0.7855953992452611,-0.7724159650187489,0.20120286818726288,-2.3508736473038296,0.9993889788565611,-0.5938536494635583,0.3194045862799537,0.38799809517987827,-0.12342761527392009
S25G01N73,부산KT,2014-2015,1,-0.924347619612292,-0.05227704775635797,-0.8181255358010674,0.2590091169631234,0.8142366281143685,-0.10385062879458609,2.0075116582306127,0.6978484784277578,-0.0399423515660625,-0.13384521167187896,-0.30120295245030926,-0.04567403705504049,-0.17409065426674203,0.09614967776657142
S25G01N76,부산KT,2014-2015,1,0.9224248604567149,1.181313965703948,0.4147868234044346,-0.09389152918635629,-2.0813562877082328,0.203733997911989,0.5300116147014711,1.832017643898491,0.03519162843301477,-1.6415883335829045,-1.3888091292062794,-2.3502708860863173,-0.11306525024546007,-0.23192740062838532
S25G01N81,부산KT,2014-2015,0,-3.344921507741535,0.23342754978274027,-1.4427864402505548,1.4135145022965447,0.5578544881800757,0.7916401686068502,1.900197071452884,0.3573136220932262,-1.64788349011668,0.14822581509691143,-0.0631962885027228,0.6963156152625717,0.18828756867431004,-0.09020509847324805
S25G01N86,부산KT,2014-2015,1,-1.1843760545715452,-0.7782137000200523,0.6914116741519672,-0.960582702927792,1.35195962619961,-0.3110634342970728,1.4485388793346279,-0.5370789410174756,1.3355226212044196,-1.005797526964961,-0.062262030339575725,-0.8828411109259441,-0.48907822301441783,0.5104131673465884
S25G01N90,부산KT,2014-2015,1,1.511444314751357,-0.771450126592623,-0.1898791700181254,-1.4237822677082705,-0.752190163340086,0.540366070110111,0.1541869634618288,0.6519128716794156,0.8768033787436611,0.12163216793889511,-0.7690655080390247,-1.9363857695822602,-0.20617895801035444,0.18715458333095109
S25G01N94,부산KT,2014-2015,1,-1.085271992816576,0.07753705786365452,-1.013123382851383,-0.9823729813284379,-1.4141168520396,0.6425569034072808,0.4485624937721162,0.5415323023848047,-0.6911185089763832,-0.7275841512897021,-0.5483960584264859,0.1836065726811472,-0.4236974813334389,0.04015684355202756
S25G01N101,부산KT,2014-2015,0,0.4658874001763161,0.7195459464058807,2.1565511771769583,-0.37512340696945745,0.5310775293050561,-0.5762946374959084,1.5408175881116946,0.575170725232538,-0.22273969229824675,-0.8641593073140363,-0.1311946365684591,0.7613342447791076,0.17714100669060967,0.0794746693936849
S25G01N105,부산KT,2014-2015,1,-0.3096552866757146,-0.00990159186864523,1.3461072436591004,-1.3106552130305025,-1.616832386950539,-0.6242720316431909,1.8045914593714505,-0.1661810131627537,-2.771735994851165,-1.1480740940488057,1.898550281946718,0.39467827513116116,-1.2156497859320112,-0.8995377129170742
S25G01N111,부산KT,2014-2015,1,1.376372901469129,1.9470631368619502,0.028642512393210872,0.446423282392763,-1.0348648272029637,-0.8853850189136158,0.10562735724513578,0.06803450999104844,-1.0059781877429574,-0.11207175341409954,-0.7702506458329046,-0.19517180330260595,-0.2704283309443477,0.12150271716050248
